Age,Gender,City,Seniority level,Position ,Total years of experience,Yearly salary,Number of vacation days,Main language at work,Company type,Contract,Year
32,Male,Amsterdam,Senior,Mobile Developer,11,65000,25,English,Startup,unlimited,2019
35,Male,Amsterdam,Senior,QA,10,65000,40,English,Product,unlimited,2019
27,Male,Amsterdam,Middle,Backend Developer,5,65000,24,English,Product,unlimited,2019
35,Male,Amsterdam,Lead,DevOps,7,65000,24,English,Bodyshop / Outsource,unlimited,2019
39,Male,Amsterdam,Senior,Mobile Developer,16,65000,24,English,Product,unlimited,2019
25,Male,Munich,Senior,Frontend Developer,7,65000,24,Deutsch,Product,unlimited,2019
26,Female,Berlin,Senior,Data Scientist,7,65000,28,English,Startup,unlimited,2019
27,Male,Karlsruhe ,Lead,Backend Developer,8,65000,29,English,Product,unlimited,2020
28,Male,Frankfurt,Senior,Software Engineer,10,65000,30,German,Product,unlimited,2020
35,Male,Munich,Senior,Game Developer,11,65000,28,English,Startup,Temporary contract,2019
33,Male,Munich,Senior,Backend Developer,12,65000,24,English,Product,unlimited,2019
30,Female,Amsterdam,Senior,Manager,8,65000,25,English,Bodyshop / Outsource,unlimited,2019
39,Male,Amsterdam,Senior,Mobile Developer,15,65000,24,English,Product,unlimited,2019
24,Male,Amsterdam,Senior,Data Engineer,5,65000,26,English,Bodyshop / Outsource,Temporary contract,2019
31,Male,Berlin,Middle,Fullstack Developer,10,65000,25,English,Product,unlimited,2019
28,Female,Berlin,Senior,Mobile Developer,7,65000,27,English,Product,unlimited,2019
31,Male,Hamburg,Middle,Backend Developer,11,65000,28,Deutsch,Product,unlimited,2019
24,Male,Berlin,Senior,Frontend Developer,5,65000,27,English,Product,unlimited,2020
25,Male,Berlin,Senior,Software Engineer,5,65000,28,German,Product,unlimited,2020
31,Male,Berlin,Middle,Backend Developer,5,65000,28,English,Startup,unlimited,2020
32,Male,Berlin,Senior,Backend Developer,8,65000,30,English,Product,unlimited,2020
35,Male,Munich,Senior,Software Engineer,11,65000,29,German,Product,unlimited,2020
33,Male,Berlin,Middle,Software Engineer,5,65000,30,English,Product,unlimited,2020
26,Male,Munich,Middle,Data Scientist,3,65000,30,English,Product,unlimited,2020
34,Male,Berlin,Senior,Frontend Developer,7,65000,25,English,Startup,unlimited,2020
33,Male,Berlin,Lead,Backend Developer,12,65000,27,English,Product,unlimited,2020
28,Female,Munich,Middle,QA Engineer,6,65000,25,English,Product,unlimited,2020
28,Male,Berlin,Senior,Software Engineer,6,65000,28,English,Startup,unlimited,2020
36,Male,Berlin,Senior,Backend Developer,18,65000,26,English,Product,unlimited,2020
30,Female,Munich,Senior,Mobile Developer,10,65000,30,English,Product,unlimited,2020
38,Male,Berlin,Senior,Software Engineer,16,65000,26,English,Product,unlimited,2020
27,Male,Berlin,Middle,Backend Developer,5,65000,30,English,Product,unlimited,2020
34,Male,Berlin,Middle,Data Scientist,5,65000,30,English,Product,unlimited,2020
27,Male,Berlin,Middle,Backend Developer,5,65000,30,English,Product,unlimited,2020
29,Male,Berlin,Senior,Mobile Developer,8,65000,26,English,Product,unlimited,2020
25,Male,Munich,Middle,ML Engineer,1,65000,30,English,Product,unlimited,2020
26,Female,Berlin,Senior,Software Engineer,6,65000,27,English,Product,unlimited,2020
31,Female,Stuttgart,Middle,Data Scientist,4,65000,30,German,Product,unlimited,2020
26,Male,Frankfurt,Middle,Consultant,4,65000,30,German,Consulting / Agency,unlimited,2020
26,Male,Frankfurt,Senior,Backend Developer,7,65000,30,English,Product,unlimited,2020
32,Male,Berlin,Senior,Backend Developer,4,65000,28,English,Product,unlimited,2020
29,Male,Berlin,Middle,Backend Developer,8,65000,30,English,Product,unlimited,2020
27,Male,Munich,Senior,Software Engineer,5,65000,22,English,Product,unlimited,2020
30,Male,Berlin,Senior,Backend Developer,4,65000,24,English,Product,unlimited,2020
33,Male,Berlin,Middle,Software Engineer,10,65000,27,English,Product,unlimited,2020
27,Male,Berlin,Middle,Mobile Developer,3,65000,24,English,Startup,unlimited,2020
23,Male,Berlin,Lead,Mobile Developer,3,65000,25,English,Startup,unlimited,2020
33,Female,Berlin,Middle,Software Engineer,6,65000,28,English,Startup,unlimited,2020
29,Male,Tallinn,Senior,Mobile Developer,7,65000,28,English,Startup,unlimited,2020
33,Male,Munich,Senior,Software Engineer,11,65000,28,English,Startup,unlimited,2020
27,Male,Berlin,Middle,Software Engineer,4,65000,30,English,Product,unlimited,2020
28,Female,Berlin,Middle,Data Scientist,4,65000,27,English,Others,unlimited,2020
28,Male,Berlin,Middle,Data Engineer,5,65000,30,English,Product,unlimited,2020
32,Male,Berlin,Middle,Software Engineer,10,65000,24,English,Startup,unlimited,2020
32,Male,Berlin,Senior,QA Engineer,7,65000,24,English,Startup,Temporary contract,2020
25,Male,Berlin,Senior,Data Engineer,3,65000,27,English,Product,unlimited,2020
30,Male,Stockholm,Senior,Backend Developer,7,65000,33,English,Product,unlimited,2020
37,Male,Berlin,Senior,Mobile Developer,16,65000,30,English,Product,unlimited,2020
33,Male,Hamburg,Senior,Software Engineer,11,65000,28,English,Product,unlimited,2020
27,Female,Berlin,Middle,Backend Developer,5,65000,30,English,Product,unlimited,2020
35,Male,Konstanz,Middle,Data Scientist,10,65000,25,English,Product,unlimited,2020
29,Male,Berlin,Senior,Mobile Developer,5,65000,27,English,Product,unlimited,2020
26,Female,Dusseldorf,Middle,BI Consultant SAP/ Data Engineer,5,65000,30,German,Startup,unlimited,2020
30,Male,Berlin,Middle,Data Engineer,6,65000,27,English,Product,unlimited,2020
32,Male,Munich,Senior,Frontend Developer,8,65000,30,English,Product,unlimited,2020
36,Male,Frankfurt,Middle,Software Engineer,16,65000,30,German,Consulting / Agency,unlimited,2020
42,Male,Berlin,Senior,Software Engineer,20,65000,27,English,Startup,unlimited,2020
28,Male,Munich,Middle,IT Manager,6,65000,28,English,Consulting / Agency,unlimited,2020
34,Male,Berlin,Lead,Lead Software Developer,13,65000,30,English,Product,unlimited,2020
38,Female,Regensburg,Middle,ML Engineer,3,65000,30,German,Product,Temporary contract,2020
32,Female,Berlin,Lead,QA Engineer,10,65000,33,German,Product,unlimited,2020
39,Male,Düsseldorf ,Senior,Technical project manager,12,65000,30,German,Consulting / Agency,unlimited,2020
25,Male,Frankfurt,Junior,DevOps,2,65000,28,English,Consulting / Agency,unlimited,2020
30,Male,Frankfurt,Middle,Big Data Engineer,3,65000,30,English,Consulting and Product,unlimited,2020
36,Male,Munich,Middle,DevOps,14,65000,30,German,Consulting / Agency,unlimited,2020
32,Female,Berlin,Lead,Engineering Team Lead,10,65000,28,English,Product,unlimited,2020
26,Female,Berlin,Middle,Backend Developer,5,65000,28,English,Product,unlimited,2020
32,Male,Munich,Senior,Software Engineer,8,65000,30,English,Consulting / Agency,unlimited,2020
32,Male,Munich,Senior,Product Manager,4,65000,30,English,Consulting / Agency,unlimited,2020
25,Male,Berlin,Middle,Software Engineer,6,65000,30,English,Product,unlimited,2020
28,Male,Munich,Junior,Software Engineer,3,65000,30,English,Finance,unlimited,2020
40,Female,Berlin,Middle,QA Engineer,16,65000,24,English,Startup,unlimited,2020
31,Male,Berlin,Senior,Backend Developer,9,65000,27,English,Startup,unlimited,2020
37,Male,Berlin,Middle,Software Engineer,12,65000,26,English,Product,unlimited,2020
28,Female,Berlin,Middle,Backend Developer,3,65000,30,English,Product,unlimited,2020
29,Male,Darmstadt,Middle,Data Scientist,5,65000,30,English,Product,unlimited,2020
29,Male,Darmstadt,Middle,Data Scientist,5,65000,30,English,Product,unlimited,2020
25,Female,Berlin,Middle,Software Engineer,4,65000,28,English,Product,unlimited,2020
35,Male,Ingolstadt,Lead,Backend Developer,10,65000,25,English,Startup,unlimited,2020
26,Male,Munich,Middle,Mobile Developer,5,65000,24,Russian,Startup,unlimited,2020
25,Male,Berlin,Middle,ML Engineer,5,65000,30,English,Product,unlimited,2020
26,Male,Berlin,Middle,DevOps,2,65000,30,English,Startup,unlimited,2020
29,Male,Munich,Senior,Mobile Developer,8,65400,30,English,Consulting / Agency,unlimited,2020
34,Male,Berlin,Middle,Backend Developer,10,65600,30,English,Product,unlimited,2020
33,Male,Berlin,Senior,Software Engineer,7,65900,30,English,Product,unlimited,2020
32,Male,Berlin,Senior,Embedded Developer,10,66000,30,English,Product,unlimited,2019
27,Male,Berlin,Senior,"Designer (UI, UX)",9,66000,30,English,Product,unlimited,2019
27,Female,Berlin,Middle,Data Scientist,3,66000,27,English,Startup,unlimited,2019
32,Male,Berlin,Middle,Mobile Developer,7,66000,25,English,Others,unlimited,2019
29,Male,Berlin,Middle,QA,9,66000,24,English,Startup,unlimited,2019
37,Male,Berlin,Senior,Frontend Developer,10,66000,29,English,Product,unlimited,2019
38,Male,Berlin,Senior,Backend Developer,6,66000,25,English,Product,Temporary contract,2019
25,Female,Munich,Middle,Fullstack Developer,5,66000,26,Deutsch,Consulting / Agency,unlimited,2019
27,Male,Munich,Middle,Backend Developer,7,66000,28,Deutsch,Product,unlimited,2019
27,Male,Berlin,Senior,Frontend Developer,5,66000,24,English,Product,unlimited,2019
27,Male,Moscow,Senior,Backend Developer,7,66000,30,Russian,Startup,Temporary contract,2019
27,Male,Berlin,Middle,DevOps,6,66000,28,English,Product,unlimited,2019
25,Male,Hamburg,Middle,Frontend Developer,4,66000,30,English,Product,unlimited,2019
30,Male,Berlin,Senior,Data Scientist,4,66000,25,English,Startup,unlimited,2019
34,Male,Berlin,Senior,Manager,10,66000,30,English,Bodyshop / Outsource,unlimited,2019
30,Female,Berlin,Middle,Software Engineer,7,66000,30,English,Product,unlimited,2019
28,Male,Berlin,Lead,Mobile Developer,8,66000,28,English,Product,unlimited,2019
34,Male,Berlin,Senior,Cloud Platform Engineer,13,66000,27,Deutsch,Consulting / Agency,Temporary contract,2019
35,Male,Nuremberg,Middle,Fullstack Developer,9,66000,30,Deutsch,Consulting / Agency,unlimited,2019
35,Male,Frankfurt,Senior,Software Engineer,12,66000,25,German,Consulting / Agency,unlimited,2020
33,Male,Berlin,Middle,Backend Developer,5,66000,30,English,Product,unlimited,2020
30,Male,Munich,Senior,Mobile Developer,8,66000,30,English,Product,unlimited,2020
30,Male,Munich,Middle,Frontend Developer,9,66000,30,English,Product,unlimited,2020
28,Male,Berlin,Middle,SRE,6,66000,27,English,Product,unlimited,2020
35,Male,Helsinki,Senior,Backend Developer,11,66000,28,English,Product,unlimited,2020
28,Male,Berlin,Senior,Frontend Developer,6,66000,24,English,Others,unlimited,2020
29,Female,Berlin,Lead,Software Developer in Test,9,66000,25,English,Startup,unlimited,2020
27,Male,Berlin,Middle,DevOps,4,66000,30,English,Consulting / Agency,unlimited,2020
28,Male,Karlsruhe,Senior,Backend Developer,7,66000,28,English,Product,unlimited,2020
38,Male,Berlin,Middle,Backend Developer,5,66000,28,English,Product,unlimited,2020
34,Male,Munich,Middle,Frontend Developer,4,66000,30,English,Product,unlimited,2020
29,Male,Berlin,Middle,Frontend Developer,5,66000,28,English,Product,unlimited,2020
42,Male,Berlin,Senior,Backend Developer,19,66000,26,English,Product,unlimited,2020
36,Male,Regensburg,Middle,Software Engineer,10,66000,30,German,Consulting / Agency,unlimited,2020
32,Male,Hamburg,Senior,Software Engineer,12,66300,28,German,Product,unlimited,2020
30,Female,Berlin,Middle,Cloud Platform Engineer,7,66340,30,English,Product,unlimited,2019
35,Male,Berlin,Middle,Frontend Developer,6,66500,27,English,Product,unlimited,2020
32,Male,Berlin,Senior,Software Engineer,12,66800,25,English,Product,unlimited,2020
31,Male,Berlin,Senior,QA,9,67000,20,English,Product,unlimited,2019
35,Male,Cologne,Senior,Backend Developer,4,67000,30,English,Startup,unlimited,2019
38,Male,Berlin,Middle,DevOps,7,67000,28,English,Startup,unlimited,2019
36,Male,Berlin,Senior,Software Engineer,11,67000,28,Deutsch,Consulting / Agency,unlimited,2019
37,Male,Munich,Senior,Fullstack Developer,11,67000,5,Deutsch,Product,Temporary contract,2019
31,Male,Berlin,Senior,Frontend Developer,10,67000,24,English,Product,unlimited,2019
30,Male,Munich,Senior,Backend Developer,6,67000,30,English,Product,unlimited,2019
33,Male,Karlsruhe,Senior,QA,7,67000,30,English,Product,unlimited,2019
27,Female,Berlin,Middle,Data Scientist,3,67000,27,English,Product,unlimited,2019
29,Female,Berlin,Middle,Product Manager,7,67000,30,English,Product,unlimited,2019
29,Male,Berlin,Junior,Frontend Developer,1,67000,30,English,Consulting / Agency,unlimited,2019
34,Male,Berlin,Senior,Data Scientist,4,67000,27,English,Product,unlimited,2019
29,Male,Amsterdam,Senior,Backend Developer,9,67000,30,English,Product,Temporary contract,2019
27,Male,Frankfurt,Middle,Data Scientist,7,67000,30,Deutsch,Product,unlimited,2019
28,Male,Hamburg,Senior,Backend Developer,5,67000,30,Deutsch,Product,unlimited,2019
48,Male,Berlin,Senior,Network Engineer,16,67000,24,English,Others,unlimited,2019
34,Male,Berlin,Senior,DevOps,14,67000,30,English,Product,unlimited,2020
31,Female,Amsterdam,Senior,QA,5,67000,26,English,Product,unlimited,2019
49,Male,Berlin,Senior,Software Engineer,15,67000,29,German,Product,unlimited,2020
33,Male,Berlin,Middle,iOS Developer,10,67000,29,English,Product,unlimited,2020
33,Male,Berlin,Senior,Backend Developer,12,67000,26,English,Others,unlimited,2020
29,Female,Munich,Middle,Software Engineer,5,67000,31,English,Product,unlimited,2020
28,Male,Munich,Senior,Software Engineer,5,67000,20,English,Startup,unlimited,2020
37,Male,Berlin,Middle,Data Analyst,3,67000,21,English,Product,unlimited,2020
31,Male,Berlin,Middle,Software Engineer,4,67000,30,English,Product,unlimited,2020
28,Male,Berlin,Lead,Backend Developer,8,67000,28,English,Startup,unlimited,2020
33,Male,Frankfurt,Senior,Software Engineer,8,67000,28,English,Product,unlimited,2020
37,Female,Berlin,Middle,Data Scientist,8,67000,28,English,Startup,unlimited,2020
35,Male,Darmstadt,Senior,Data Scientist,4,67000,30,English,Product,unlimited,2020
26,Male,Stuttgart,Middle,Data Engineer,3,67200,24,English,Product,Temporary contract,2019
28,Male,Stuttgart,Senior,Software Engineer,8,67200,30,English,Outsorce,unlimited,2020
31,Male,Berlin,Senior,Backend Developer,9,67473,28,English,Product,unlimited,2020
30,Male,Berlin,Senior,QA,9,67500,30,English,Product,unlimited,2019
33,Male,Munich,Senior,Data Scientist,11,67500,32,English,Product,unlimited,2019
37,Male,Heidelberg,Senior,Software Engineer,15,67500,30,English,Product,unlimited,2020
34,Female,Berlin,Senior,QA Engineer,6,67500,30,English,Product,unlimited,2020
34,Male,Hamburg,Senior,DevOps,8,67500,30,English,Product,unlimited,2020
35,Male,Amsterdam,Senior,DevOps,12,67800,20,English,Consulting / Agency,unlimited,2019
32,Male,Berlin,Senior,Backend Developer,12,68000,28,English,Product,unlimited,2019
32,Male,Munich,Middle,Backend Developer,8,68000,30,English,Product,unlimited,2019
34,Male,Berlin,Senior,Frontend Developer,10,68000,26,English,Product,unlimited,2019
31,Male,Munich,Senior,Fullstack Developer,8,68000,26,English,Product,unlimited,2019
28,Male,Berlin,Middle,Backend Developer,8,68000,28,English,Product,unlimited,2019
31,Female,Frankfurt,Senior,Backend Developer,7,68000,28,English,Startup,unlimited,2019
29,Male,Berlin,Middle,Data Scientist,4,68000,30,English,Product,unlimited,2019
30,Male,Hamburg,Senior,Data Scientist,6,68000,25,English,Product,unlimited,2019
30,Male,Berlin,Middle,Data Engineer,9,68000,28,English,Product,unlimited,2019
40,Female,Berlin,Senior,Backend Developer,10,68000,25,English,Startup,unlimited,2019
40,Female,Munich,Middle,Backend Developer,15,68000,28,English,Product,unlimited,2019
40,Female,Munich,Middle,Backend Developer,15,68000,24,English,Product,unlimited,2019
35,Male,Munich,Senior,Database Developer (DBA),14,68000,30,English,Consulting / Agency,unlimited,2019
30,Male,Munich,Senior,QA,9,68000,30,English,Product,unlimited,2019
37,Male,Berlin,Senior,Data Engineer,13,68000,27,English,Product,unlimited,2019
32,Male,Frankfurt,Middle,Data Engineer,10,68000,30,English,Startup,unlimited,2019
26,Male,Berlin,Senior,Mobile Developer,7,68000,30,English,Product,unlimited,2019
29,Female,Berlin,Senior,Fullstack Developer,10,68000,30,Deutsch,Consulting / Agency,unlimited,2019
28,Male,Berlin,Middle,Data Engineer,7.5,68000,30,English,Product,unlimited,2020
29,Male,Berlin,Middle,data engineer,11,68000,28,English,Product,unlimited,2020
26,Male,Amsterdam,Senior,DevOps,6,68000,24,English,Product,unlimited,2019
35,Male,Berlin,Senior,Backend Developer,10,68000,30,English,Product,unlimited,2019
33,Male,Munich,Senior,Backend Developer,11,68000,28,English,Product,unlimited,2019
33,Male,Munich,Senior,Backend Developer,8,68000,30,English,Product,unlimited,2019
32,Male,Frankfurt,Middle,Machine Learning Engineer,2,68000,32,Deutsch,Consulting / Agency,unlimited,2019
44,Female,Munich,Middle,SAP Consultant,6,68000,30,Deutsch,Consulting / Agency,unlimited,2019
42,Male,Munich,Senior,Manager,9,68000,30,English,Product,unlimited,2019
44,Male,Berlin,Senior,Backend Developer,12,68000,26,English,Product,unlimited,2020
31,Male,Munich,Senior,Software Engineer,10,68000,30,English,Product,unlimited,2020
31,Female,Munich,Senior,QA Engineer,7,68000,30,English,Product,unlimited,2020
38,Male,Frankfurt,Work Center Manager,Data Center Manager,6,68000,30,English,Product,unlimited,2020
28,Male,Berlin,Senior,Frontend Developer,8,68000,25,English,Others,unlimited,2020
34,Male,Berlin,Senior,Frontend Developer,10,68000,40,English,Startup,unlimited,2020
33,Male,Berlin,Senior,Software Engineer,14,68000,24,English,Product,unlimited,2020
41,Female,Munich,Senior,Data Engineer,12,68000,30,German,Consulting / Agency,unlimited,2020
33,Male,Berlin,Senior,Software Engineer,10,68000,25,English,Startup,Temporary contract,2020
32,Male,Berlin,Middle,Frontend Developer,7,68000,30,English,Startup,unlimited,2020
29,Male,Berlin,Middle,Data Engineer,5,68000,24,English,Startup,unlimited,2020
32,Female,Berlin,Middle,QA Engineer,10,68000,30,English,Product,unlimited,2020
35,Male,Düsseldorf,Middle,Data Scientist,3,68000,26,English,E-Commerce,unlimited,2020
30,Male,Berlin,Senior,QA Engineer,8,68000,30,English,Startup,unlimited,2020
29,Male,Munich,Middle,Data Analyst ,6,68000,28,English,Product,unlimited,2020
31,Male,Berlin,Senior,Software Engineer,4,68000,30,English,Startup,unlimited,2020
35,Male,Berlin,Senior,Backend Developer,13,68000,26,English,Product,unlimited,2020
